Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
A,9,,དགུ་པ་བཟོའི་གནས་ལ་སྦྱངས་པ་ནི།,Chapter 9: The Bodhisattva's Education,,,Vol. Kha (2) p. 13.,,"Vinayavastu (Saṃghabhedavastu): vol. 3(Ga), 287b.2-288a.4",,
A,9,,དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་འཁོར་ལྔ་བརྒྱ་དང་ལྷན་ཅིག་ཡི་གེའི་སློབ་དཔོན་སྲིན་བུའི་གོ་ཆའམ་ཀུན་གྱི་བཤེས་གཉེན་གྱི་ཡེ་གེའི་གྲྭར་བྱོན་པ་ན།,"A few years after that the Bodhisattva, together with five hundred children of the same age, was sent off to the school of a learned man who was sometimes called Sarvamitra (Kun gyi bshes gnyen) and at other times *Khajuvarman (Srin bu'i go cha).",,,དེ་ནས་ཅུང་ཟད་སྐུ་ཆེར་སྐྱེས་པའི་རྣམ་པ་ལ། ཡི་གེའི་སློབ་དཔོན་གྱི་དྲུང་དུ་ཡི་གེ་སློབ་པ་དང་། རྩིས་ཀྱི་སློབ་དཔོན་གྱི་དྲུང་དུ་རྩིས་སློབ་པ་དང་། ཞང་པོ་བཟང་ལེན་ལ་རྟ་དང་གླང་པོ་ཆེའི་སྒྱུ་རྩལ་སློབ་པ་དང་། མདའ་སོགས་མཚོན་ཆའི་འཕྲུལ་གྱི་སློབ་དཔོན་ལ་དེ་དག་སློབ་ཚུལ་ཅུང་ཟད་རེ་དང་།,"As he grows up slightly, to a minimal extent, he learns letters with a teacher of letters, math with a math teacher, horse and elephant riding skills with Maternal Uncle, Mātulasulabha (bzang len), Archery and so forth with a teacher of weapons.",287b.2,,
A,9,,།དེས་ཡེ་གེ་གཅིག་བྲིས་ཏེ་ཕུལ་བས།,"Each time the instructor would inscribe an alphabet to teach it to the prince,",,,,,287b.2,,
A,9,,འདི་ནི་ངས་ཤེས་ཀྱི་གཞན་དག་སྨྲོས་ཤིག,"Siddhartha would speak out: “I know it already, I would like to learn another.”",,,,,287b.2-3,,
A,9,,།དེས་ཀྱང་ཡིག་རིགས་ལྔ་བརྒྱའི་བར་དུ་བྲིས་ཏེ་ཕུལ་བས་ཀྱང་།  དེ་བཞིན་དུ་གྱུར་ཏེ།,Sarvamitra produced five hundred different scripts for the Bodhisattva but got no response except the one above.,,,,,287b.3,,
A,9,,དེས་གསོལ་པ།  འཇིག་རྟེན་ནི་ཡི་གེ་འདི་ཙམ་སྤྱོད་ཀྱི་གཞན་ནི་བདག་གིས་མ་འཚལ་ལོ།,"“I have presented to you all the scripts found in the world,” the master admitted at last. “To my knowledge there exist no others.”",,,,,287b.3-4,,
A,9,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་ཡི་གེ་བྲིས་ནས་དེ་ལ་བསྟན་པས།,"Upon this, the Bodhisattva wrote out an alphabet and showed it to Sarvamitra",,,,,287b.4,,
A,9,,དེས་མ་ཤེས་ཏེ།,—who conceded that he had never seen such lettering.,,,,,287b.4,,
A,9,,བཀའ་སྩལ་བ། ཡི་གེ་འདི་ནི་འཇིག་རྟེན་དུ་བྱང་ཆུབ་སེམས་དཔའ་དང་།  འཁོར་ལོས་བསྒྱུར་བའི་རྒྱལ་པོ་བྱུང་བ་ན་དར་བར་འགྱུར་རོ།,"“That sort of script spreads throughout the world,” the child asserted, when a universal monarch or bodhisattva is born to it.”",,,,,287b.5-6,,
A,9,,།དེའི་ཚེ་ནམ་མཁའ་ནས་ལྷ་ཚངས་པས་ཀྱང་དེ་དེ་བཞིན་ནོ་ཞེས་སྨྲས་སོ།,"At that very instant, the god Maha-brahma (Tshangs pa chen po) thundered from on high: “That's perfectly true!”",,,,,287b.6,,
A,9,,།དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་རྩིས་གྱི་སློབ་དཔོན་སྲང་སྒྲུབ་ཀྱི་དྲུང་དུ་བྱོན་ནས།,The child was then sent off to learn mathematics under the strict tutelage of Master Arjuna (Srid sgrub).,,,,,N/A,"Latitavistara-sūtra: vol. 46, 75b.2-78a.3","I could not find the Bodhisattva's study with the Mathematician, Arjuna (srid sgrub) in any Vinaya texts. The episode, however, appears in detail in the Latitavistara-sūtra (sde dge bka' 'gyur, vol. 46, 75b.2"
A,9,,དེས་རྩིས་ཀྱི་གནས་བསྟན་པ་ཐམས་ཅད་བྱང་ཆུབ་སེམས་དཔས་སྔ་ནས་མཁྱེན་ཟིན་ཞིང་།,"But the Bodhisattva, since he was already proficient in all the known mathematical theorems,",,,,,N/A,"Latitavistara-sūtra: vol. 46, 75b.2-78a.3",
A,9,,དེས་ཆ་ཙམ་ཡང་མ་རིག་པའི་གྲངས་དང་རྩིས་ཀྱི་གནས་དཔག་ཏུ་མེད་པ་བྱང་ཆུབ་སེམས་དཔས་གསུངས་སོ།,started to reel off an interminable series of numbers and astrological calculations of which the tutor had never even heard.,,,,,N/A,"Latitavistara-sūtra: vol. 46, 75b.2-78a.3",
A,9,,།དེ་བཞིན་དུ་ཉིད་ཀྱི་ཞང་པོ་བཟང་ལེན་ལ།  གླང་པོ་ཆེ་གཉར་ཤོན་པ་ལ་སོགས་པ་དང་།,Subsequently Siddhartha learned to ride and control elephants from his maternal uncle *Sulabha (Bzang len).,,,,,287b.7,,
A,9,,འཕོངས་གྱི་སློབ་དཔོན་ལྷར་བཅས་ལ་གནས་ལྔ་ལ་སོགས་པ་མཚོན་ཆའི་འཁྲུལ་འཁོར་རྣམས་སློབ་པ་ན།,The expert archer Sahadeva (Lhar bcas) taught him the five ways of throwing weapons designed for hurling,,,,,287b.7-288a.1,,
A,9,,བྱང་ཆུབ་སེམས་དཔས་ནི།  སློབ་དཔོན་རྣམས་གྱིས་བསྟན་པ་ལ་མ་བལྟོས་པར་རང་མཁྱེན་པ་ཡིན་ལ།,"Whereas the Bodhisattva excelled in all the arts and skills even before training could get underway,",,,,,"288a.2",,
A,9,,ཤཱཀྱ་གཞོན་ནུ་ལྔ་བརྒྱ་རྣམས་ཀྱིས་ནི།  ལེགས་པར་བསླབས་ཤིང་བྱང་བར་གྱུར་ཏོ།,the other Shakya children had to learn and practise in the normal way.,,,,,288a.3,,
A,9,,དེ་ལ་གནས་ལྔ་ནི།  རྒྱང་ནས་འཕོག་པ་དང་ ,"As regards to the five ways of throwing weapons, they are: throwing from a great distance,",,,,,288a.2,,
A,9,,སྒྲ་གྲགས་པར་འཕོག་པ་དང་།,"throwing solely guided by the sound [of the target],",,,,,288a.2-3,,
A,9,,གནད་དུ་འཕོག་པ་དང་།,"throwing to kill,",,,,,288a.3,,
A,9,,མི་འཆོར་བར་འཕོག་པ་དང་།,"throwing stealthily so as to catch by surprise,",,,,,288a.3,,
A,9,,ཚབས་ཆེ་བར་འཕོག་པའོ།,and throwing at great speed [in an emergency].,,,,,288a.3,,
A,9,,འོན་ཀྱང་ལྷས་བྱིན་ནི་གདུག་པའི་སེམས་དང་ལྡན་པར་རིག་ནས།,"Aware of the hate that Devadatta (Lhas byin) harbored for his princely cousin,",,,,,288a.1-2,,
A,9,,གནད་དུ་འཕོག་པ་སློབ་དཔོན་གྱིས་མ་བསྟན་ཏོ། །,the weapons instructor refused to teach the former how to throw so as to kill.,,,,,288a.2,,
