Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,3,1,གསུམ་པ་གཟིགས་པ་ལྔ་ལ་གཟིགས་པ་ནི།,Chapter 3. The Bodhisattva Sees the Five Sights,,,,,"Vinayavastu (Saṃghabhedavastu): vol. 3(Ga), 275b.3-278a.4",,
1,3,1,དེའི་ཚེ་བྱང་ཆུབ་སེམས་དཔའ་དམ་པ་ཏོག་དཀར་པོར་གྱུར་པས།  འཛམ་བུ་གླིང་དུ་གཟིགས་པ་རྣམ་པ་ལྔ་ལ་གཟིགས་ཏེ།  རིགས་དང་ཡུལ་དང་དུས་དང་བརྒྱུད་དང་བུད་མེད་ལ་གཟིགས་པའོ། །དེ་ཡང་རིགས་ཀྱི་མཆོག་ཤིན་ཏུ་བཙུན་པར་བཀུར་བའི་རྒྱལ་རིགས་དང་། ཡུལ་གྱི་མཆོག་ཡུལ་དབུས་ཀྱི་གྲོང་ཁྱེར་དམ་པ་དང་། དུས་ཀྱང་ཡིད་འབྱུང་བ་དང་སྐྱོ་ཤས་ཆེ་ཞིང་ཧ་ཅང་རབ་སྙིགས་མ་ལྔ་བདོ་བ་ཡང་མ་ཡིན་པ་ཚེ་ལོ་བརྒྱ་པ་དང་། བརྒྱུད་ནི་མང་པོས་བཀུར་བའི་བརྒྱུད་པ་ཡང་ཡིན་ལ། ཕ་མེས་དང་མ་མེས་ཀྱི་ཚོགས་ཟུང་དག་ལ་བདུན་བརྒྱུད་ཀྱི་བར་དུ་སྐྱོན་མེད་པ་དང་།,"At that time, the bodhisattva Shvetaketu saw the five sights in Jambudvipa. He saw [the right] caste, country, era, ancestry, and woman. He saw the supreme caste, the Kshatriya caste, who are venerated as extremely noble. He saw the supreme country, a holy city in Maghadha. The era was one of great depression and sadness, yet the five degenerations had not yet increased very much. People lived for one hundred years. His ancestry was the Mahasammata lineage. Both his paternal and maternal lines had been without fault for seven generations.",,,,,275b.3-276b.7,,"The canonical passage refers merely to the ""bodhisattva"" with no mention of ""Svetaketu"" (dam pa tog dkar po)"
1,3,1,"ཡུམ་ནི་བུད་མེད་ཀྱི་སྐྱོན་ཀུན་སྤངས། ཡོན་ཏན་ཀུན་ཚང་བ་ལས། ཁྱད་པར་དུ་བྱང་ཆུབ་སེམས་དཔའ་ཟླ་བ་བཅུར་ལྷུམས་སུ་འཛིན་ནུས་པའི་བསོད་ནམས་བསགས་པ་དང་།
སྔོན་གྱི་རྒྱལ་བ་ལ་མཆོད་ནས་སངས་རྒྱས་ཀྱི་ཡུམ་དུ་འགྱུར་བར་སྨོན་ལམ་བཏབ་པ་སྟེ་དེ་དག་དགོས་པ་ལས། ལྷ་མོ་སྒྱུ་འཕྲུལ་ལ་དེ་ཡང་ཚང་བར་གཟིགས་སོ།","His mother had totally cast off the faults of women, and possessed all good qualities. In particular, she had gained enough merit to be able to carry a bodhisattva in her womb for ten months.  She had made offerings to the past Victors, and made prayers to become the Buddha's mother. He saw that Maya Devi fully possessed all those requisite qualities. ",,,,,276b.7-277a.6,,
1,3,1,།དེ་ནས་བྱང་ཆུབ་སེམས་པས་དགའ་ལྡན་དུ་གནས་པ་ལ་སོགས་པའི་འདོད་པའི་ལྷ་རིགས་དྲུག་ལ་ལན་གསུམ་དུ་འདི་སྐད་ཅེས་བསྒྲགས་ཏེ་ ང་ནི་དགའ་ལྡན་གྱི་ལྷའི་རིགས་འདི་ནས་འཕོས་ཏེ།  རྒྱལ་པོ་ཟས་གཙང་གི་བུར་གྱུར་ནས་བདུད་རྩི་རྟོགས་པར་བྱ་ཡི། ཁྱེད་ཅག་བདུད་རྩི་དོན་དུ་གཉེར་བ་རྣམས་ཡུལ་དབུས་ཀྱི་མིར་ཉིང་མཚམས་སྦྱར་བ་ལོངས་ཤིག །ཅེས་སོ།,"Then the bodhisattva spoke three times to the six classes of gods of the desire realm who dwelled in Tushita and elsewhere: “I shall descend from Tushita, become King Shuddhodana's son, and realize the essential nature. You who strive for the essential nature should take rebirth as a human in Magadha.""",,,,,277a.6-277b.1,,
1,3,1,།དེར་དགའ་ལྡན་གྱི་ལྷ་རྣམས་ཀྱིས་འདི་སྐད་ཅེས་གསོལ་ཏེ་བྱང་ཆུབ་སེམས་དཔའ་མཁྱེན་པར་མཛོད་ཅིག ད་ལྟ་འཇིག་རྟེན་ནི་སྡིག་པས་གོས་པ། སྐྱེ་དགུ་ནི་མ་རུངས་པའོ། །ཛམྦུའི་གླིང་ནི་འོད་སྲུང་རྫོགས་བྱེད་དང་།  གནག་ལྷས་ཀྱི་བུ་ཀུན་དུ་རྒྱུ་དང་།  ཡང་དག་རྒྱལ་བ་ཅན་སྨྲ་འདོད་ཀྱི་བུ་མོའི་བུ་དང་།  མི་ཕམ་སྐྲའི་ལྭ་བ་ཅན་དང་།  ཀ་ཏའི་བུ་ནོག་ཅན་དང་།  གཉེན་གྱི་བུ་གཅེར་བུ་པ་སྟེ་རྟོག་གེ་པ་དྲུག་དང་། བྲམ་ཟེ་རྒྱུས་རྒྱལ་དང་།  བྲམ་ཟེ་གནག་ལྡེག་དང་།  བྲམ་ཟེ་བཟང་ལྡན་དང་། བྲམ་ཟེ་ཚངས་པའི་ཚེ་དང་།  བྲམ་ཟེ་པདྨའི་སྙིང་པོ་དང་།  བྲམ་ཟེ་དམར་པོ་སྟེ་རྗེས་སུ་སྒྲོག་པ་དྲུག་དང་།  རེངས་བྱེད་ཀྱི་བུ་ལྷག་སྤྱོད་དང་།  སྒྱུ་རྩལ་ཤེས་ཀྱི་བུ་རིང་འཕུར་དང་།  ཀུན་དུ་རྒྱུ་རབ་བཟང་དང་།  བྲམ་ཟེའི་ཁྱེའུ་ཀུན་རྒྱལ་དང་། དྲང་སྲོང་ཉོན་མོངས་མེད་དང་།  ལྟེང་རྒྱས་འོད་སྲུང་རལ་པ་ཅན་ཏེ།  སྙོམས་འཇུག་པ་དྲུག་གོ  །དེ་ལྟར་བཅོ་བརྒྱད་ཀྱི་དཀྲུགས་པ་ལགས་སོ། །དགའ་ལྡན་གྱི་གནས་འདིར་དཔག་ཚད་བཅུ་གཉིས་པའི་ཆོས་ཀྱི་ཁྲི་བཤམ་པར་བགྱི་ན། འདིར་ཆོས་སྟོན་ཞིང་བཞུགས་ན་ལེགས་སོ།  །ཞེས་སོ།,"The gods of Tushita beseached him, ""Bodhisattva, you must understand: The world is now covered in sin and people are despicable. Jambudvipa is troubled by these eighteen people: the six Sophists, the Purnakashyapa, the Maskarin Goshaliputra, Sanjayavairatthiputra, Ajita Kesakambala, Kakuda Katyayana, Nigrantha Jnyatiputra; the six Followers, Brahmin Hetujaya, Brahmin Tulyotkshepa, Brahmin Ayuh, Brahmin Padmagarbha, Brahmin Lohita; and the six Trance Masters, Udraka Ramaputra, Aradakalama, Parivrajika Subhadra, Jatilakashyapa, and Rishi Arana.
We will prepare a Dharma Throne, twelve leagues high, for you here in Tushita. So it would be good to stay here and teach the Dharma!”",[Illegible] བསྟོན་པ་བཅོ་བརྒྱད་,[Illegible] eighteen teachers,,,277b.1-6,,
1,3,2,དེ་ནས་བྱང་ཆུབ་སེམས་དཔས་གྲོགས་པོ་དག  དེའི་ཕྱིར་རོལ་མོའི་ཆ་བྱད་ཐམས་ཅད་རྡུངས་ཤིག,"The Bodhisattva said, ""Well then, friends, strike up the musical instruments!""",,,,,277b.7,,
1,3,2,།དེ་རྣམས་ཀྱིས་རོལ་མོ་ཐམས་ཅད་བརྡུངས་པ་ན།   བྱང་ཆུབ་སེམས་དཔས་ཀྱང་དུང་འབུད་དང་མཛད་ནས།,"As they struck up all of the musical instruments, the Bodhisattva blew into a conch.",དམ་པ་ཏོག་དཀར་དུང་འབུད་ཅིང་ལྷ་རྣམས་རོལ་མོ་རྣམས་བརྡུངས་བ་,Shvetaketu blows a conch and the gods play musical instruments,,,277b.7-278a.1,,
1,3,2,འདི་རྣམས་ལས་སྒྲ་ལྷག་པར་ཆེ་བ་གང་ཡིན།,"""Which of these instruments was the loudest?"" asked the Bodhisattva.",,,,,278a.1,,
1,3,2,གསོལ་པ།  དུང་གི་སྒྲ་ལགས་སོ།,"“The conch shell,"" they replied.",,,,,278a.1,,
1,3,2,།བཀའ་སྩལ་པ། དུང་གི་སྒྲས་རོལ་མོའི་སྒྲ་གཞན་ཐམས་ཅད་ཟིལ་གྱིས་གནོན་པ་བཞིན་དུ།  ངས་ཀྱང་དེ་དག་ཟིལ་གྱིས་མནན་ཏེ། བདུད་རྩིས་འགྲོ་བ་ཚིམ་པར་བྱའོ། །སེང་གེ་གཅིག་གིས་གཅན་གཟན་ཚོགས་ནི་དུ་མ་མཇོམས། །རྡོ་རྗེ་གཅིག་གིས་བྲག་རྩེ་དུ་མ་རྣམ་པར་འཇིག །བརྒྱ་བྱིན་གཅིག་གིས་ལྷ་མིན་དབང་པོ་དུ་མ་འཇོམས། །ཉི་མ་གཅིག་གིས་མུན་པ་དུ་མ་རྣམ་པར་སེལ། ཁྱེད་ཅག་ལས་བདུད་རྩི་དོན་དུ་གཉེར་བ་རྣམས་གྲོང་ཁྱེར་དྲུག་ཏུ་ཉིང་མཚམས་སྦྱོར་བ་ལོངས་ཤིག །ཅེས་སོ།,"The Bodhisattva said, “The sound of the conch overpowered the other sounds, I will overpower them. My nectar will satiate all beings. One lion defeats many animal herds. A single diamond pulverizes the other stones. The god Indra alone defeats hosts of powerful demi-gods. The sun alone dispels all manner of darkness. Those among you who seek the nectar of the teachings must take birth in one of the six cities [in the world].”",,,,,278a.1-4,,
