Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,11,1,བཅུ་གཅིག་པ་གྲགས་འཛིན་མ་ཁབ་ཏུ་གསོལ་བ་ནི།,Chapter 11. Marriage to Yashodhara,,,Vol. Ga (3) p. 14.,,"Vinayavastu (Saṃghabhedavastu): vol. Ga, 289b.3-290a.6",,
1,11,1,དེ་ནས་རྒྱལ་པོ་ཟས་གཙང་མས་བློན་པོ་རྣམས་དང་བགྲོས་ཏེ།,King Shuddhodana consulted with his ministers.,,,བྱང་ཆུབ་སེམས་དཔའ་ཤིང་རྟར་ཞུགས་ནས་གྲོང་ཁྱེར་གྱི་ཕྱི་རོལ་ནས་ནང་དུ་འབྱོན་པ་དང་། བྲམ་ཟེ་མང་པོ་ཕྱིར་འགྲོ་བཞིན་པས་ལུང་བསྟན་བྱེད་པ་དང་། ,The Buddha enters the city in a carriage. He prophesies to many brahmins who are leaving the city. ,289b.3-4,,"This scene, wherein the Buddha enters the city in a carriage and offers a prophecy to some bramins, is mentioned only in the bris yig. The mural depicts this in the uninscribed scene drawn out as Scene 1."
1,11,1,ཡུལ་གྱི་བུད་མེད་བཟང་མོ་འོས་པར་གྱུར་པ་ཐམས་ཅད་གཞོན་ནུ་དོན་ཐམས་ཅད་གྲུབ་པའི་སྤྱན་སྔར་ཕབ་སྟེ། གང་ལ་དགྱེས་པ་དེ་བཙུན་མོར་བླང་ངོ་། །དེའི་ཐབས་ཀྱང་གཞོན་ནུ་འདི་ནི་སྦྱིན་པ་ལ་དགྱེས་པས། རྒྱན་གྱི་རྣམ་གྲངས་དག་བུད་མེད་རྣམས་ལ་སྤྱིན་དུ་སྩལ་པ་ན་གང་ལ་དགྱེས་པར་འགྱུར་བ་ཤེས་སོ།,"They said, ""We shall bring all the beautiful young women of the land before young Siddartha, and he will choose whomever delights him most. To do that, since the Youth delights in generosity, we shall arrange for him to give jewelry to the women. And then we shall know the one he likes the best.""",,,,,289b.4-6,,
1,11,2,།ཞེས་བགྲོས་ནས་གཟའ་སྐར་དང་ཚེས་གྲངས་སོགས་རབ་ཏུ་དགེ་བ་ལ་ས་ཕྱོགས་ཡངས་པར་སེང་གེའི་ཁྲི་བཤམས་པ་ལ་བྱང་ཆུབ་སེམས་དཔའ་བཞུགས།,"And so on a very auspicious astrologicaly determined date, they set up a lion throne in a broad square and the the Bodhisattva sat upon it.",,,ཁྱམས་ཡངས་པ་ཞིག་ཏུ་ཤཱཀྱའི་བུ་མོ་སྣ་ཚོགས་པ་ལ། དངོས་པོའི་ཁྱད་པར་རེ་རེ་སྦྱིན་ཞིང་། གྲགས་འཛིན་མ་སྐུའི་མདུན་དུ་གུས་པས་འདུག་པ་ལ་སོར་གདུབ་གནང་བ་དང་། ,"In a broad courtyard, the Buddha gives a gift item to each of the many Shakya girls. The Buddha gives a finger ring to Yashodhara (grags 'dzin ma). ",289b.6,,
1,11,2,རིན་པོ་ཆེའི་རྒྱན་སྣ་ཚོགས་པ་ཕུང་པོར་སྤུངས་ཏེ་བཞག །   རིགས་ཀྱི་གཙོ་བོ་གཙོ་བོ་ཐམས་ཅད་ཀྱིས་ཞབས་འབྲིང་བྱས།,They piled up a heap of various kinds of jewelry and prepared. The head's of all the major families gathered around.,,,,,289b.6-7,,
1,11,2,ཆོ་རིགས་བཟང་པོའི་བུད་མེད་ཐམས་ཅད་སོ་སོའི་འབྱོར་པ་དང་བསྟུན་པའི་ཆ་བྱད་དང་རྒྱན་གྱིས་སྤྲས་ནས་འོངས་པ་ལ།,"All the women from noble families, adorned with finery in accordance with their status, filed past.  lined up in accordance with their station.",,,,,289b.7-290a.1,,
1,11,2,རེ་རེ་བཞིན་བྱང་ཆུབ་སེམས་དཔས་རྒྱན་གྱི་རྣམ་གྲངས་རེ་སྩལ་ཏོ།,To each the Bodhisattva presented a piece of jewelry.,"གཞོན་ནུས་ཤེད་རྣམས་རྒྱན་སྩལ་བ་,[Inscription illegible]","The Youth gives jewelry to ordinary maidens,[Inscription illegible]",,,290a.1,,
1,11,2,།དེར་ཤཱཀྱ་ལག་ན་བེ་ཅོན་གྱི་བུ་མོ་གྲགས་འཛིན་མ་སོང་བ་ལ།,"However Yashodhara, daughter of the Shakya Dandapani, would not approach him.",,,,,290a.1,,
1,11,2,ཕས་སྨྲས་པ།  གཞོན་ནུ་རྒྱན་སྟེར་གྱིས་སོངས་ཤིག,"The father said, “The Youth is giving jewelry so go!”",,,,,290a.1-2,,
1,11,2,།དེས་སྨྲས་པ།  འོ་སྐོལ་ལ་རྒྱན་མ་མཆིས་སམ།,"""Do we not have enough jewels?"" she asked.",,,,,290a.2,,
1,11,2,སྨྲས་པ།  མ་ཡིན་མོད།  གཞོན་ནུ་བུད་མེད་འདམ་པར་མཛད་དོ།,"“That's not it,” said the father. “The youth is choosing a wife.”",,,,,290a.2,,
1,11,2,།དེས་སྨྲས་པ།  འདམ་ཡང་རུང་མི་འདམ་ཡང་རུང་། དེ་ཁོ་ན་བདག་གི་ཁྱིམ་ཐབ་ལགས་སོ།,"“Whether he selects me or not, he alone will be my husband.” she said.",,,,,290a.2-3,,
1,11,2,།སྨྲས་པ།  དེ་ལྟ་ན་ངེས་པར་སོངས་ཤིག,"“In that case,"" the father said, ""you should certainly go.""",,,,,290a.3,,
1,11,2,དེ་ནས་གྲགས་འཛིན་མ་དེ་ནི་བུད་མེད་ཐམས་ཅད་ཀྱི་ནང་ནས་ལྷའི་བུ་མོ་ལྟར་གཟི་བརྗིད་དང་ལྡན་པས་གཞན་ཀུན་གྱི་རྗེས་སུ་འོངས་པའི་ཚེ།,"So Yashodhara, who was radiant like a goddess among women, approached after everyone else.",,,,,290a.3-4,,
1,11,2,བྱང་ཆུབ་སེམས་དཔས་རྒྱན་ཐམས་ཅད་བསྩལ་ཟིན་ནས་,But by then the Bodhisattva had given away all the jewelry.,,,,,290a.4,,
1,11,2,སོར་གདུབ་རྒྱ་རྟགས་ཅན་ཁོ་ན་ལུས་པ་དེ་ལ་བསྟན་པ་དང་། དེ་བཞུགས་ཁྲིའི་སྐས་ལ་འཛེགས་ནས་བྱང་ཆུབ་སེམས་དཔའི་ཕྱག་ནས་རང་གི་བླངས་སོ།,"He showed her the only thing he had left, the signet ring on his finger. She ascended the steps to the throne and took it off the Bodhisattva's finger herself.",,,,,290a.4-5,,
1,11,2,།དེ་ནས་བློན་པོ་དང་ཡུལ་གྱི་གཙོ་བོ་རྣམས་ཀྱིས་འདིས་གཞོན་ནུའི་ཐུགས་དང་བསྟུན་པ་ནུས་སོ་ཞེས་རྒྱལ་པོ་ལ་གསོལ་པས།,"Then the ministers and the family heads of the land said, 'This one will suit the Youth,' and they told the king.",,,,,290a.5-6,,
1,11,3,ལྷ་མོ་གྲགས་འཛིན་མ་འཁོར་ཉི་ཁྲི་དང་བཅས་པ་བཙུན་མོར་བླངས་སོ། །,"So the Bodhisattva took as his wife the divine Yashodhara, together with her entourage of twenty-thousand.",[Inscription illegible],[Inscription illegible],ཡང་ཁང་བཟང་གཞན་ཞིག་ཏུ་གྲགས་འཛིན་མ་འཁོར་བཅས་ཁབ་ཏུ་བཞེས་པའི་དགའ་སྟོན་གྱི་བཀོད་པ་དང་། ཡང་ཕྱོགས་གཞན་ཞིག་ཏུ།,"In a mansion, there is a wedding banquet for taking Yashodhara as his bride.",290a.6,,
