Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
2,27,1,ཉེར་བདུན་པ་ཚངས་པ་ཆེན་པོས་གསོལ་བ་བཏབ་སྟེ་ཝཱ་རཱ་ཎ་སཱིར་གཤེགས་པ་ནི།,"Chapter 27. Great Brahmā Makes a Request, and Buddha Travels to Varanasi.",,,Vol. Ta (9) p. 20.,,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 39a.5-41a.7",,
2,27,1,"དེ་ནས་མི་མཇེད་ཀྱི་བདག་པོ་ཚངས་པས་དེ་ཤེས་ཏེ།  འཇིག་རྟེན་འདི་ནི་མ་རུངས་པར་འགྱུར་རོ་སྙམ་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་དྲུང་དུ་སོང་སྟེ།  གསོལ་པ།  
མ་ག་དྷཱར་ནི་སྔོན་ཆད་ཆོས་བྱུང་བ།
།དག་པ་མ་ལགས་དྲི་མར་བཅས་པར་རྟོགས།
།བདུད་རྩི་ཆོས་ཀྱི་སྒོ་ནི་ཕྱེ་མཛོད་ལ།
།དྲི་མ་མེད་པས་རྟོགས་པ་བཤད་པར་མཛོད། ཅེས་པ་ལ། ","Then the lord of the Saha world Brahma knew that the Buddha rested in repose. He thought, “The world will become unruly if the Buddha stays like this.” So he went before the Blessed One and made a request:
""The teachings that once appeared in Magadha
were not pure; realization was tainted.
Open the door to your nectar-like dharma!
Explain your realization without error!""",ལྷ་ཚང་པས་ཆོས་འཁོར་བསྐོར་བ་གསོལ་བ་,The god Brahmā requests the Buddha to turn the wheel of dharma,དེ་ནས་ཚངས་པས་འཁོར་ལོ་འབུལ་གྱི་ཆོས་གསུང་པར་བསྐུལ་བ་དང། ཝ་ར་ནཱ་སིའི་ཕྱོགས་ལ་ཕེབས་པའི་ལམ་དུ། འཚོ་བ་པ་ཀུན་ཏུ་གཅིག་དང་མཇལ་བ་དང་། ,Brahma offers a wheel and asks the Buddha to teach dharma. On his way to Varanasi the Buddha meets a non-Buddhist sage. ,39a.5-7-39b.2,,
2,27,1,ངས་ཚོགས་ཆེན་པོས་རྟོགས་པ་འདི་གཞན་རྣམས་ཀྱིས་རྟོགས་པར་མི་འགྱུར་ཞེས། དང་པོར་ཞལ་གྱིས་མ་བཞེས་སོ།,"“Others will not understand what I have realized through great accumulations,” said the Buddha. So at first he did not agree.",,,,,39b.2-5,,
2,27,1,།ཡང་ཚངས་པས།  འཇིག་རྟེན་ན་མཆོག་དང་འབྲིང་དང་དམན་པ་དག་ཡོད་པས་རབ་འབྲིང་དག་གིས་ཆོས་ཐོས་ན་རྟོགས་པར་འགྱུར་ལ། མ་ཐོས་ན་ཉམས་པར་འགྱུར་བ་ལགས་པས་ངེས་པར་ཆོས་གསུང་བར་ཞུས་པ་ན།,"Again Brahma requested, “Here in the world, there are people of great, intermediate, and inferior capacity. If those of great or intermediate capacity hear your teaching, they will understand it. If they don’t hear it, they will fall lower and lower. So certainly teach the dharma.""",,,,,39b.5-6,,
2,27,1,"སྟོན་པ་ཉིད་ཀྱིས་ཡེ་ཤེས་ཀྱི་གཟིགས་པས་ཀྱང་དེ་ལྟར་དགོངས་ཏེ། བཀའ་སྩལ་པ།  
བདུད་རྩིའི་སྒོ་མོ་དག་ནི་དབྱེ་བར་བྱ། 
།ཉན་པར་སུ་འདོད་སོམ་ཉི་སོལ་ཅིག་དང་།
།ཚངས་པ་མི་རྣམས་ལ་ནི་གྱ་ནོམ་ཆོས། 
།ཀླན་ཀ་མི་སྩལ་མདོ་ཙམ་བཤད་པར་བྱ།","With wise vision the Buddha also knew this to be so. He replied, 
“I will open the door of the nectar-like [teaching]. 
Whoever wishes to hear it should not doubt. 
O Brahma, to humans, I’ll briefly explain the excellent dharma 
that gives no ground for dispute.""",,,,,39b.7-40a.3,,
2,27,1,།ཞེས་ཞལ་གྱིས་བཞེས་པས་ཚངས་པ་དགའ་བ་སྐྱེས་མི་སྣང་བར་སོང་ངོ་།,"Brahma was pleased that the Buddha agreed, and he disappeared.",,,,,40a.4-5,,
2,27,1,།གང་གི་ཚེ་ཞག་བདུན་ཕྲག་བདུན་པ་ལ་བབ་པ་ན།  རིང་འཕུར་དང་ལྷག་སྤྱོད་ལ་དགོངས་པའི་ཚེ།  ལྷ་རྣམས་ཀྱིས་ཀྱང་གསོལ་ཏེ།,"Seven weeks went by. While he was thinking of Udraka and Arada, the gods beseeched him to teach them.",,,,,40a.6; 40b.5,,
2,27,1,རིང་འཕུར་འདས་ནས་ནི་ཞག་བདུན།  ལྷག་སྤྱོད་འདས་ནས་ནི་ཞག་གཅིག་ལོན་པར་དགོངས་ཏེ། ཀྱེ་མ་དེ་གཉིས་ནི་ཤིན་ཏུ་སྟེས་མ་འགྲིག་སྟེ། དེ་དག་གིས་ངའི་ཆོས་ཐོས་ན་བདུད་རྩི་ཐོབ་པར་འགྱུར་བ་ཞིག ད་ནི་གཞན་ལ་སྟོན་དགོས་ན། ལྔ་སྡེ་རྣམས་ང་སྔོན་དཀའ་བ་སྤྱོད་པ་ན་གུས་པ་དང་བཅས་པ་ཡིན་པས། དེ་རྣམས་ལ་བསྟན་པར་བྱའོ་དགོངས་ཏེ་,"The Buddha knew that seven days had passed since Udraka died and one day has passed since Arada died. “Alas, things went terribly wrong for them. If they had heard my teaching, they would have grasped its essence. I must teach it to others. Earlier, when I practiced austerities, the five ascetics who were my companions were devoted. So I shall teach to them.”
",,,,,40a.7-40b.7,,
2,27,1,བྱང་ཆུབ་ཀྱི་ཤིང་དྲུང་ནས་བཞེངས་ཏེ་རིམ་པས་ལྗོངས་རྒྱུ་ཞིང་ཀཱ་ཤཱིའི་ཡུལ་དུ་གཤེགས་སོ།,"The Buddha arose from the foot of the Bodhi Tree, walked slowly over the land, and travelled to Kashi.",,,,,40b.7-41a.1,,
2,27,2,།ལམ་དུ་ཀུན་ཏུ་འཚོ་བ་པ་ཉེར་འགྲོ་དང་མཇལ་ཏེ།,On the path he met Ajivika.,ཀུན་ཏུ་འཚོ་བ་ཉེར་འགྲོ་དང་མཇལ་བ་,Meeting Ājīvaka on the path,,,41a.1,,
2,27,2,གཽ་ཏ་མ་ཁྱེད་ཀྱི་དབང་པོ་ནི་དྭངས། བཞིན་གྱི་མདོག་ནི་ཡོངས་སུ་དག །པགས་པའི་མདོག་ནི་རབ་ཏུ་གསལ་ན།  ཁྱོད་ཀྱི་སྟོན་པ་ནི་གང་། ,"“Gotama, your eyes are bright. Your complexion is so clean. Your skin radiant. Who is your teacher?”",,,,,41a.2-3,,
2,27,2," བཀའ་སྩལ་པ། 
ང་དང་འདྲ་བ་ཡོང་མེད་ཀྱི།
།ང་ལ་སློབ་དཔོན་འགའ་མེད་དོ། 
།འཇིག་རྟེན་སངས་རྒྱས་ང་གཅིག་པུ། 
།ཡང་དག་བྱང་ཆུབ་དམ་པ་ཐོབ།
།ཅེས་སོགས་སོ། །","The Buddha said, 
“No one like me has come before;
I have no teacher. 
I alone in the world have awakened. 
I have attained perfect, supreme enlightenment.”",,,,,41a.3,,
2,27,3,[Note: Mural scene 3 is not present in The Sun of Faith.],[Note: Mural scene 3 is not present in The Sun of Faith.],,,གྲུ་མཁན་གྱི་གྲུ་མ་བཏང་བ་ལ། ནམ་མཁའ་ལ་གཤེགས་པ་སོགས་སྤྱི་དང་འདྲ།,"When the boatman wouldn't ferry the Buddha, the Buddha flies up in the air. The above scenes are drawn as in the mainstream.",,,"This scene in which the Buddha flies up in the air is described in the bris yig and shown in the mural, but does not appear in SoF. Likewise, the mural is not inscribed."
