Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
1,15,1,བཅོ་ལྔ་པ་ཞིང་པའི་སར་བསམ་གཏན་བསྒྲུབས་པ་སོགས་ནི།,Chapter 15. Meditation in the Farmlands and Elsewhere,,,Vol. Nga (4) p. 15. ,,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 5a.3-7a.7",,
1,15,1,ཡང་རྒྱལ་པོས་ཁ་ལོ་སྒྱུར་བ་ལ་དྲིས་པ་ལ་སོགས་པ་སྔ་མ་དང་འདྲ་བ་ལས།,"Again, the king questioned the chariotteer as he had done previously.",,,ཞིང་ལས་བྱེད་པའི་སར་ཕེབས་ནས་ཞིང་པ་རྣམས་དང་། གླང་སོགས་བཏང་སྟེ་ཅི་བདེ་བར་བཏང་བ་དང་། ,"The Bodhisattva goes to the fields where he sets free farmers, the oxen, and so forth.",5a.3-5b.7,,
1,15,1,རྒྱལ་པོས་ད་ནི་བདག་གིས་གཞོན་ནུ་ཞིང་པའི་གྲོང་དུ་བཏང་ནས་སེམས་གཡེང་བར་བགྱིའོ་སྙམ་ནས།,"The king thought, ""I will send the Youth to the farmers' village and that will distract him.""",,,,,5b.7-6a.2,,
1,15,1,བྱང་ཆུབ་སེམས་དཔའ་ལ་གཞོན་ནུ་ཚུར་ཤོག  ཁྱོད་ཞིང་པའི་གྲོང་དུ་སོང་ལ་ལས་ཀྱི་མཐའ་ལ་ལྟོས་ཤིག,"""Come here young one,"" he said to the Bodhisattva. ""Go to the farmer's village and look after their work.""",,,,,6a.2,,
1,15,1,།ཅེས་བརྗོད་པ་ན་བྱང་ཆུབ་སེམས་དཔའ་རྒ་ནད་འཆི་བ་གསུམ་གྱིས་ཐུགས་འབྱུང་།,"When the king said that, the bodhisattva was overcome with thoughts of aging, sickness, and death.",,,,,6a.2,,
1,15,1,རབ་ཏུ་བྱུང་བ་ལ་ནི་མངོན་པར་ཞེན་ཡང་ཡབ་ཟས་གཙང་གི་ཚིག་གསན་ནས་ཤིང་རྟར་ཞུགས་ཏེ་ཞིང་པའི་གྲོང་དུ་གཤེགས་པ་ན།,"He was fixated on renouncing the world, yet he listened to his father Shudodhana's words, and boarded his charriot to the farmers' village.",,,,,6a.3,,
1,15,1,ལམ་ཁར་གཏེར་ལྔ་བརྒྱ་ཁ་བྱེ་སྟེ། གཞོན་ནུ་བདག་ཅག་ནི་ཁྱེད་ཀྱི་ཉེ་དུའི་གཏེར་ལགས་ཀྱི་བདག་ཅག་བཞེས་ཤིག  ཅེས་པའི་སྒྲ་བྱུང་ངོ་།,"Along the road, five hundred caches of treasure opened. A voice said, ""Youth, we are your ancestral treasuries. Please take us.""",,,,,6a.3-4,,
1,15,1,།བཀའ་སྩལ་བ།  ཁྱོད་ཀྱི་ང་ལ་དགོས་པ་མེད་ཀྱི་སོང་ཞིག,"""I have no need of you,"" he replied. ""Be gone.""",,,,,6a.4,,
1,15,1,གང་གིས་ང་ལ་འཆི་བའི་གཏམ་སྨྲས་པ།  །དེ་དག་ཤི་བའི་གཏམ་དུ་གྱུར་པ་ཡིན། །བདག་ཀྱང་ཤི་ནས་རིང་པོ་མི་ཐོགས་པར།  །གཞན་དག་གིས་ཀྱང་གཏམ་དུ་འགྱུར་བ་འོང་། །ཞེས་གསུངས། དེ་ནས་གཏེར་དེ་རྣམས་རྒྱ་མཚོ་ཆེན་པོའི་ནང་དུ་ཞུགས་སོ།,"""Whoever has told me tales of dying, Has become a tale of death. Even I, not long after death, Will become a tale told by others."" Then the caches of treasure disappeared in vast ocean.",,,,,6a.4-6,,
1,15,2,།དེ་རྗེས་ཞིང་པའི་གྲོང་དུ་བྱོན་ཏེ་ཞིང་ལས་ཀྱི་མཐའ་ལ་གཟིགས་པ་ན། ཞིང་པ་རྣམས་རྐང་ལག་སེར་ཀར་སོང་ཞིང་། གླང་རྣམས་ཀྱང་ངལ་ཞིང་རྨོས་པ་སོགས་གཟིགས་ནས་ཐུགས་སྙིང་རྗེ་ཆེན་པོ་འཁྲུངས་ཏེ།,"He reached the farmers' village and saw the farmers toiling. He saw that the farmers' hands and feet were cracked. He saw the oxen exhausted and toiling, and a great compassion was born in his heart.",གཞོན་ནུ་བྱང་ཆུབ་སེམས་དཔའ་ཞིང་པའི་སར་བྱོན་པ་,The Bodhisattva youth arrives at the fields.,,,6a.6-6b.2,,
1,15,2,ཁྱེད་རྣམས་བདེ་བ་ལ་རེག་པར་མནོས་ཤིག་ཅེས་ཞིང་པ་རྣམས་ཀྱང་བཏང་། རྨོན་པ་རྣམས་ཀྱང་བཀྲོལ་ལོ།,"“You should try to find some happiness,” the Bodhisattva said, and he released the farmers from their work. Then he freed the draught animals.",,,,,6b.2-3,,
1,15,3,[This scene is lacking in The Sun of Faith but is described in the Painting Manual.],[This scene is lacking in The Sun of Faith but is described in the Painting Manual.],གཞོན་ནུ་ལས་ལས་སྣ་ཚོགས་པར་གཟིགས་པ་,The prince is confronted with the realities of [a life of] labor.,ནང་གི་ལས་སྣ་ཚོགས་པ་བྱེད་པ་རྣམས་ཀྱི་སར་ཕེབས་ཏེ། དེ་དག་ཀྱང་བཏང་བ་དང་།,"In another scene, he also sets free house servants.",,,"Ari would like to suggest that the bris yig  ""In another scene, he also sets free house servants."", though not appearing in the SoF directly, does appear in the murals here, to the left of the compound below the sick man. Ari suggest we add this row here to reflect that, though the bris yig & the mural are the attestations. Potential complication in inscription with the figures: gzhon nu las / las sna tshogs par gzigs pa. Is he releasing them from their labor (Ch. 15) or is he witnessing some sort of suffering caused by karma [and the need to be reborn as a manual laborer (Ch. 14).  bris yig is very truncated."
1,15,4,།དེ་ནས་ཞིང་པ་རྣམས་སྡུག་བསྔལ་བ་གཟིགས་པས་ཀྱང་ཐུགས་ལྷག་པར་འབྱུང་སྟེ་ཤིང་ཛམྦུའི་གྲིབ་མ་ལ་བཞུགས་པས་བསམ་གཏན་དང་པོའི་ཏིང་ངེ་འཛིན་ཤུགས་འབྱུང་ལ་མངོན་དུ་མཛད་དོ།,"Seeing the farmers' suffering made his feelings even more intense, and he sat in the shade of a jambu tree. There he spontaneously engaged in the meditation of the first concentration. ",ཤིང་ཛམ་བུའི་གྲིབ་མ་ན་བཞུགས་པ་,Sitting in the shade of a jambu tree., ཤིང་འཛམ་བུའི་རྩ་བར་ཏིང་ངེ་འཛིན་ལ་བཞུགས་ཏེ། གྲིབ་མས་སྐུ་ལུས་མ་བཏང་བ་ལ་ཡབ་ཀྱི་ཕྱག་མཛད་པ་དང་།,The Bodhisattva goes to meditate in the shade under a jambu tree where his father bows down to him.,6b.3-5,,"The Vinayavastu source does characterize the meditation as ""samadhi"" (ting nge 'dzin): 'dod pa las dben pa sdig pa mi dge ba'i chos rnams las dben pa/_rtog pa dang bcas dpyod pa dang bcas shing dben pa las skyes pa'i dga' ba dang bde ba zag pa med pa dang 'dra ba'i bsam gtan dang po la snyoms par zhugs so/ (6b.4-5)"
1,15,4,།བྱང་ཆུབ་སེམས་དཔའ་ཏིང་ངེ་འཛིན་དེ་ལ་མཉམ་པར་བཞག་སྟེ་བཞུགས་པ་ན། སྐྱེ་བོའི་ཚོགས་ཆེན་པོ་རྣམས་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་མི་སྤོང་བར་ཤིང་གཞན་གྱི་དྲུང་ན་སྡོད་དོ།,"While the Bodhisattva rested in the equipoise of concentration, a large gathering of people stayed near another tree so as not to leave the Bodhisattva.",,,,,6b.5-6,,See comment above
