Mural Panel,Chapter,Mural Scene,Sun of Faith - Tibetan (བོད་ཡིག།),Sun of Faith - English,Inscription - Tibetan (བོད་ཡིག།) ,Inscription - English,Manual - Tibetan (བོད་ཡིག།),Manual - English,Main Canonical Source (sde dge bka' 'gyur),Secondary/Tertiary Canonical Source(s) (sde dge bka' 'gyur),Scene working notes
2,21,1,ཉེར་གཅིག་པ་དཀའ་བ་སྤྱད་པ་ནི།,Chapter 21. Practicing Austerities,,,"Vol. Ca (5), p. 18.",,"Vinayavastu (Saṃghabhedavastu): vol. Nga, 19a.2-25a.6",,
2,21,1,དེའི་ཚེ་རྒྱལ་པོ་ཟས་གཙང་མས་བྱང་ཆུབ་སེམས་དཔའི་ཕྱོགས་སུ་ལྟ་ཉུལ་བ་མང་དུ་བཏང་བ་ལས། བྱང་ཆུབ་སེམས་དཔའ་ལ་རིམ་གྲོ་བྱེད་པའི་གཡོག་མེད་ཅིང་། གཅིག་པུར་འཁྱམས་ཤིང་འདུག་གོ་ཞེས་ཐོས་ནས།,"Now, King Shuddhodana sent out many scouts in the Bodhisattva's direction. From them he heard that the Bodhisattva did not have servants waiting on him and was wandering alone.",,,དེ་ནས་ནགས་གཅིག་ཏུ། འཁོར་ལྔ་དྲུང་ན་ཡོད་ཅིང་། གཞན་མི་མང་པོ་ཞིག་ལྡོག་འགྲོ་བ་འབྲི། དེ་ནས་ཆུ་ཀླུང་ནེ་རཉྫ་ནའི་འགྲམ་མཐའ་ནགས་ཀྱི་སྐོར་བའི་ནེའུ་གསིང་གི་དབུས་ཤིང་དྲུང་གཅིག་ཏུ་དཀའ་ཐུབ་མཛད་པའི་རྣམ་པ་འབྲི་སྟེ། སྤྱི་ཁྱབ་དང་འདྲ། དཀའ་བ་རྣམ་པ་དྲུག་སྦྱོད་པའི་རིམ་པ་མང་པོ་ཡོད་ཀྱང་། དེ་ཙམ་གྱི་ཆོག་པ་འདུག ཕྱུག་རྫིས་སྙན་ལ་ཤིང་འཛུགས་པ་དང་། ལྷ་གསུམ་གྱི་གཏམ་རྗེས་སུ་སྒྲོག་པ་སོགས་ཀྱང་འབྲི།,"In a forest, the Buddha dwells with the five disciples. Many other men leave the Buddha. Under a tree in a forest near the bank of the Nairañjanā (ne ranya+dza na), the Buddha lives an ascetic life. This is the same as in mainstream. There are actually six forms of ascetic practices, but what we have here is fine. Herders put sticks in the ears of the Buddha. Three gods spread the news.",19a.2-3,,
2,21,1,རིམ་གྲོ་བྱེད་པ་མི་སུམ་བརྒྱ་བཏང་ཤིང་། རྒྱལ་པོ་ལེགས་པར་རབ་སད་ཀྱིས་ཀྱང་མི་ཉིས་བརྒྱ་བཏང་ངོ་།,"So he sent three hundred servants, and King Suprabuddha sent another two hundred.",,,,,19a.3-4,,
2,21,1,།དེ་ནས་འཁོར་ལྔ་བརྒྱ་དང་བཅས་ཏེ་ནགས་སུ་རྒྱུ་བ་ན། སྐྱེ་བོ་མང་པོ་དང་ལྷན་ཅིག་ཏུ་གནས་པས་བདུད་རྩི་མི་ཐོབ་པར་མཁྱེན་ནས།,"The Bodhisattva understood that if he were to wander in the forest with a retinue of five hundred, he would not attain the nectar of realization while surrounded by many people.",,,,,19a.4,,
2,21,1,ཡབ་ཀྱི་ཕྱོགས་ལས་གསུམ་དང་། ཡུམ་གྱི་ཕྱོགས་ལས་གཉིས་ཁྲིད།  ལྷག་མ་རྣམས་ཕྱིར་བཀྱེ་སྟེ།,"So he selected three from his father's side and two from his mother's, and sent the remaining people back.",ཡབ་ཡུམ་གྱི་རིམ་གྲོ་རྣམས་མི་ལྔ་མ་གཏོགས་ལོག་འགྲོ་བ་,He sent everyone back but five from his mother and father.,,,19a.4-5,,
2,21,1,དེ་རྣམས་དྲང་སྲོང་གི་ཆ་བྱད་དུ་བསྒྱུར་བ་དང་ལྷན་ཅིག་གྲོང་ཁྱེར་ག་ཡའི་ལྷོ་ཕྱོགས་སྟེང་རྒྱས་ཀྱི་གྲོང་རྡལ་རྒྱུ་ཞིང་གཤེགས་ནས། ཆུ་ཀླུང་ནཻ་རཱཉྫ་ནའི་འགྲམ། ནེའུ་སིང་ཡིད་དུ་འོང་བ་མཐའ་ནགས་ཚང་ཚིང་དང་ཤིང་སྣ་ཚོགས་ཀྱིས་བརྒྱན་པར་གཟིགས་ནས།,"Dressed as sages, he and these companions travelled south of the city of Gaya to the town of Uruvilva. On the banks of the Nairanjana River they saw a pleasant meadow exquisitely ringed by a thick forest and various kinds of trees.",,,,,19a.5-7,,
2,21,1,ནགས་ཁྲོད་འདིར་བདག་གནས་ལ་སྤོང་བ་བྱའོ་སྙམ་དུ་དགོངས་ནས་ཤིང་དྲུང་ཞིག་ཏུ་བཞུགས་སོ།,"""Here in this wilderness retreat I will stay and cultivate detachment,"" thought the Bodhisattva, and he sat beneath a tree.",,,,,19a.7-19b.2,,
2,21,1,།དེར་ཚེམས་ལ་ཚེམས་གཏད། ལྗགས་རྐན་ལ་སྦྱར། ཐུགས་ཀྱིས་ཐུགས་བཟུང་སྟེ་ཤིན་ཏུ་མངོན་པར་བསྡམས་པ་ན་བ་སྤུའི་བུ་ག་ནས་རྔུལ་གྱི་རྒྱུན་བྱུང་བར་གྱུར་ཏོ།,"Teeth touching teeth, tongue touching the roof of his mouth, his mind grasped his mind. While he held himself rigidly, a continuous stream of perperation emerged from his pores.",,,,,19b.2-4,,
2,21,1,།དེ་ལྟར་དཀའ་བ་སྤྱད་པས་ཚོར་བ་དྲག་པོ་མི་བཟད་པ་ཉམས་སུ་མྱོང་ཡང་ཞུམ་པ་མ་ཡིན་གྱི་བརྩོན་འགྲུས་བརྩམས་པ་ཡིན། སྐུ་མ་སྦྱངས་པ་མ་ཡིན་གྱི་སྦྱངས་པ་ཡིན། རྨུགས་པ་མ་ཡིན་གྱི་དྲན་པ་ཉེ་བར་བཞག་པ་ཡིན། གཡེང་བ་མ་ཡིན་གྱི་ཐུགས་བརྩེ་གཅིག་ཏུ་མཉམ་པར་བཞག་པ་ཡིན་ནོ།,"[At first,] through such ascetic practice, he experienced unbearably intense sensations. Even so, he undertook effort without relenting. He trained his body without inattention. He rested in awareness without mental dullness. And he rested his mind one-pointedly without distraction.",,,,,19b.4-5,,
2,21,1,།དེ་ནས་དུས་གཉིས་པ་ལ་རྣམ་པར་བམ་པའི་བསམ་གཏན་བསྒོམ་པར་བརྩམས་ཏེ་སྦྱོར་བ་ལ་ཞུགས་པ་ན། དབུགས་འབྱུང་རྔུབ་བཀག་པས་རླུང་ཐམས་ཅད་སྤྱི་བོར་སོང་སྟེ། དབུ་ལ་ཟུག་རྔུ་མི་བཟད་པ་ལྕགས་ཀྱི་ཕུར་བུས་བཏབ་པ་ལྟ་བུ་བྱུང་སྟེ། ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་བཞིན།,"In the second period, he began to cultivate meditation on the decay of the body, and through training the rising and falling of his breath was suppressed, which brought all his vital winds to the crown of his head. An unbearable pain in his head arose, as if it were pierced by an iron spike. Yet he continued as before without relenting.
",,,,,19b.6-20a.4,,These next austerities are an abreviation of a more numerous set described in the Vinayavastu.
2,21,1,དུས་གསུམ་པར་རྣམ་པར་བམ་པའི་བསམ་གཏན་དངོས་ཐོབ་པའི་ཚེ་རླུང་བཀག་པ་ན་སྙན་གྱི་བུ་ག་གཉིས་ནས་རྒྱུ་བ་ནི། མགར་བའི་སྦུད་པ་བུས་པ་བཞིན་ནོ། །དེ་ལྟར་ཚོར་བ་མི་བཟད་པ་མྱོང་ཡང་ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་བཞིན།,"In the third period, when he actually achieved meditation on the decay of the body, his vital winds were suppressed, and blew out his ears like the blowing of the blacksmith's bellows. He experienced unbearable pain, yet continued as before without relenting.",,,,,20a.4-20b.1,,
2,21,1,དུས་བཞི་པ་ལ་རྣམ་པར་བམ་པའི་བསམ་གཏན་མཐར་ཕྱིན་པ་ལ་སྙོམས་པར་ཞུགས་པ་ན། རླུང་རྒྱུ་བ་བཀག་པས་ཕྱལ་ཤིན་ཏུ་རྒྱས་པར་གྱུར་ཏེ། དབུ་ལ་ཟུག་རྔུ་དང་སྐུའི་ཁོང་དུ་ཆུ་གྲི་རྣོན་པོས་དྲལ་བ་ལྟ་བུའི་ཚོར་བ་དང་། མེའི་དོང་དུ་དཔྱངས་པ་ལྟ་བུའི་ཟུག་རྔུ་ཉམས་སུ་མྱོང་ཡང་ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་བཞིན་ནོ།,"In the fourth period, when he achieved ultimate meditation on the decay of the body, he suppressed movement of the vital winds, and his belly became distended. He experiened pain in his head, like a sharp razor blade was cutting his body open from the inside, and like he was hanging over a fire pit. Yet still he continued as before without relenting.",,,,,21b.1-5,,
2,21,1,།དུས་ལྔ་པར་ཁ་ཟས་ངན་ངོན་ཆང་ཆུང་གསོལ་བ་ནི། མོན་སྲན་རྡེའུ་འམ། རྒྱ་སྲན་ནམ། འབྲས་ལ་སོགས་པ་བསྐོལ་བའི་ཁུ་བ་གསོལ་བ། དེ་ཉིད་ཀྱི་མདངས་མ་ཡལ་གྱི་བར་དུ་ཕྱི་མ་མི་གསོལ་བའོ།,"In the fifth period, he ate only miniscule amounts, such as the broth of a boiled pea, bean, or grain of rice. As long as its vital energy did not not fade, he would not eat another.",,,,,22a.3-6,,
2,21,1,།དེའི་ཚེ་ལྷ་རྣམས་ཀྱིས་བ་སྤུའི་བུ་ག་ནས་མདངས་སྒྲུབ་པར་ཞུས་པ་ལས། ཁ་ཟས་སྤངས་ཏེ་མདངས་སྒྲུབ་པ་བདག་གིར་བྱེད་པ་ནི། ཚུལ་འཆོས་རྫུན་པ་ལོག་པ་གཞན་བསླུ་བ་ཡིན་པར་དགོངས་ཏེ། མདངས་སྒྲུབ་པ་ཕྱིར་བཟློག་པར་མཛད་དོ།,"At that time, the gods asked that he practice taking vital energy through the pores of his skin. The Bodhisattva thought, ""For me to practice taking vital energy when I have given up food would be hypocritical, false, wrong, and deceiving of others."" So he rejected the practice of taking vital energy.",,,,,21b.7-22a.4,,
2,21,1,།དེས་སྐུ་ལུས་ཤིན་ཏུ་སྐེམ་ཞིང་སྨྱ་བར་གྱུར་ཀྱང་ཞུམ་པ་མ་ཡིན་པ་སོགས་གོང་དང་འདྲ།,His body became emaciated and weak but still he continued as before without relenting.,,,,,22a.4-5,,
